currency,time,price
CBY,1729404540,0.5109
CBY,1729404600,0.5109
CBY,1729404660,0.5109
CBY,1729404720,0.5109
CBY,1729404780,0.5109
CBY,1729404840,0.5109
CBY,1729404900,0.5109
CBY,1729404960,0.5109
CBY,1729405020,0.5109
CBY,1729405080,0.5109
CBY,1729405140,0.5109
CBY,1729405200,0.5109
CBY,1729405260,0.5109
CBY,1729405320,0.5109
CBY,1729405380,0.5109
CBY,1729405440,0.5109
CBY,1729405500,0.5109
CBY,1729405560,0.5109
CBY,1729405620,0.5109
CBY,1729405680,0.5109
CBY,1729405740,0.5109
CBY,1729405800,0.5109
CBY,1729405860,0.5109
CBY,1729405920,0.5109
CBY,1729405980,0.5109
CBY,1729406040,0.5109
CBY,1729406100,0.5109
CBY,1729406160,0.5109
CBY,1729406220,0.5109
CBY,1729406280,0.5109
CBY,1729406340,0.5109
CBY,1729406400,0.5109
CBY,1729406460,0.5109
CBY,1729406520,0.5109
CBY,1729406580,0.5109
CBY,1729406640,0.5109
CBY,1729406700,0.5109
CBY,1729406760,0.5109
CBY,1729406820,0.5109
CBY,1729406880,0.5109
CBY,1729406940,0.5109
CBY,1729407000,0.5109
CBY,1729407060,0.5109
CBY,1729407120,0.5109
CBY,1729407180,0.5109
CBY,1729407240,0.5109
CBY,1729407300,0.5109
CBY,1729407360,0.5109
CBY,1729407420,0.5109
CBY,1729407480,0.5109
CBY,1729407540,0.5109
ZIG,1729403940,0.0998
ZIG,1729404000,0.09989
ZIG,1729404060,0.09989
ZIG,1729404120,0.09989
ZIG,1729404180,0.09989
ZIG,1729404240,0.09989
ZIG,1729404300,0.0999
ZIG,1729404360,0.09989
ZIG,1729404420,0.09993
ZIG,1729404480,0.09993
ZIG,1729404540,0.09983
ZIG,1729404600,0.09982
ZIG,1729404660,0.09982
ZIG,1729404720,0.09982
ZIG,1729404780,0.09981
ZIG,1729404840,0.09981
ZIG,1729404900,0.09983
ZIG,1729404960,0.09982
ZIG,1729405020,0.09982
ZIG,1729405080,0.09982
ZIG,1729405140,0.09982
ZIG,1729405200,0.09982
ZIG,1729405260,0.09982
ZIG,1729405320,0.09983
ZIG,1729405380,0.09983
ZIG,1729405440,0.09998
ZIG,1729405500,0.09984
ZIG,1729405560,0.09984
ZIG,1729405620,0.09985
ZIG,1729405680,0.09982
ZIG,1729405740,0.09982
ZIG,1729405800,0.09977
ZIG,1729405860,0.09977
ZIG,1729405920,0.09978
ZIG,1729405980,0.09978
ZIG,1729406040,0.09979
ZIG,1729406100,0.09976
ZIG,1729406160,0.09976
ZIG,1729406220,0.09975
ZIG,1729406280,0.09975
ZIG,1729406340,0.09976
ZIG,1729406400,0.09977
ZIG,1729406460,0.09977
ZIG,1729406520,0.09977
ZIG,1729406580,0.09998
ZIG,1729406640,0.1001
ZIG,1729406700,0.1001
ZIG,1729406760,0.09998
ZIG,1729406820,0.09998
ZIG,1729406880,0.1001
ZIG,1729406940,0.1001
ZIG,1729407000,0.1001
ZIG,1729407060,0.1001
ZIG,1729407120,0.1001
ZIG,1729407180,0.1001
ZIG,1729407240,0.1001
ZIG,1729407300,0.1001
ZIG,1729407360,0.1001
ZIG,1729407420,0.1001
ZIG,1729407480,0.1001
ZIG,1729407540,0.1002
STRUMP,1729403940,0.008313
STRUMP,1729404000,0.008311
STRUMP,1729404060,0.00831
STRUMP,1729404120,0.00831
STRUMP,1729404180,0.008308
STRUMP,1729404240,0.008309
STRUMP,1729404300,0.008308
STRUMP,1729404360,0.008308
STRUMP,1729404420,0.008299
STRUMP,1729404480,0.008308
STRUMP,1729404540,0.008308
STRUMP,1729404600,0.008307
STRUMP,1729404660,0.008307
STRUMP,1729404720,0.008299
STRUMP,1729404780,0.008301
STRUMP,1729404840,0.008299
STRUMP,1729404900,0.008297
STRUMP,1729404960,0.008296
STRUMP,1729405020,0.008283
STRUMP,1729405080,0.008282
STRUMP,1729405140,0.008284
STRUMP,1729405200,0.008284
STRUMP,1729405260,0.008285
STRUMP,1729405320,0.008285
STRUMP,1729405380,0.008285
STRUMP,1729405440,0.008275
STRUMP,1729405500,0.008275
STRUMP,1729405560,0.008283
STRUMP,1729405620,0.008283
STRUMP,1729405680,0.008284
STRUMP,1729405740,0.008284
STRUMP,1729405800,0.008286
STRUMP,1729405860,0.008287
STRUMP,1729405920,0.008288
STRUMP,1729405980,0.008288
STRUMP,1729406040,0.00818
STRUMP,1729406100,0.008184
STRUMP,1729406160,0.008186
STRUMP,1729406220,0.008018
STRUMP,1729406280,0.007962
STRUMP,1729406340,0.007962
STRUMP,1729406400,0.007961
STRUMP,1729406460,0.007903
STRUMP,1729406520,0.007904
STRUMP,1729406580,0.007904
STRUMP,1729406640,0.008062
STRUMP,1729406700,0.008062
STRUMP,1729406760,0.008062
STRUMP,1729406820,0.008063
STRUMP,1729406880,0.008063
STRUMP,1729406940,0.008064
STRUMP,1729407000,0.008112
STRUMP,1729407060,0.008068
STRUMP,1729407120,0.008039
STRUMP,1729407180,0.008046
STRUMP,1729407240,0.008065
STRUMP,1729407300,0.008038
STRUMP,1729407360,0.008038
STRUMP,1729407420,0.008039
STRUMP,1729407480,0.008063
STRUMP,1729407540,0.008291
DOTR,1729403940,9.298e-05
DOTR,1729404000,9.298e-05
DOTR,1729404060,9.298e-05
DOTR,1729404120,9.298e-05
DOTR,1729404180,9.298e-05
DOTR,1729404240,9.298e-05
DOTR,1729404300,9.298e-05
DOTR,1729404360,9.298e-05
DOTR,1729404420,9.298e-05
DOTR,1729404480,9.298e-05
DOTR,1729404540,9.298e-05
DOTR,1729404600,9.298e-05
DOTR,1729404660,9.298e-05
DOTR,1729404720,9.298e-05
DOTR,1729404780,9.298e-05
DOTR,1729404840,9.298e-05
DOTR,1729404900,9.298e-05
DOTR,1729404960,9.298e-05
DOTR,1729405020,9.298e-05
DOTR,1729405080,9.298e-05
DOTR,1729405140,9.298e-05
DOTR,1729405200,9.298e-05
DOTR,1729405260,9.298e-05
DOTR,1729405320,9.298e-05
DOTR,1729405380,9.298e-05
DOTR,1729405440,9.298e-05
DOTR,1729405500,9.298e-05
DOTR,1729405560,9.298e-05
DOTR,1729405620,9.298e-05
DOTR,1729405680,9.298e-05
DOTR,1729405740,9.298e-05
DOTR,1729405800,9.298e-05
DOTR,1729405860,9.298e-05
DOTR,1729405920,9.298e-05
DOTR,1729405980,9.298e-05
DOTR,1729406040,9.298e-05
DOTR,1729406100,9.298e-05
DOTR,1729406160,9.298e-05
DOTR,1729406220,9.298e-05
DOTR,1729406280,9.298e-05
DOTR,1729406340,9.298e-05
DOTR,1729406400,9.298e-05
DOTR,1729406460,9.298e-05
DOTR,1729406520,9.298e-05
DOTR,1729406580,9.298e-05
DOTR,1729406640,9.298e-05
DOTR,1729406700,9.298e-05
